,CE,CJ,CN,HE,HN,HSE,JUP,NEP,SE,WJ,WN,WSE,absmag,age,all_names,altnames,base,bayer,bf,child_obj,children,ci,comp,comp_primary,con,dec,dec_degrees,dec_minutes,dec_seconds,declination,decrad,dist,distance,flags,flam,gl,hd,hip,hr,id,index,lum,mag,magBlue,magH_nearinfared,magInfared,magJ_nearinfared,magK_nearinfared,magUltraviolet,magVisual,mass,metallicity,num_names,other_names,planet1type,planet2type,planet3type,planet4type,planet5type,planet6type,planet7type,planet8type,planet9type,pmdec,pmdecrad,pmra,pmrarad,proper,ra,ra_degrees,ra_minutes,ra_seconds,radius,rarad,right_ascension,rv,spect,spectral_type,system,temp,var,var_max,var_min,vx,vy,vz,x,y,z
1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729,,"[""'55 Cnc B'"", "" 'rho01 Cancri B'"", "" 'rho01 Cnc B'"", "" 'Rho¹ Cancri B'"", "" 'Rho¹ Cnc B'"", "" 'Rho-1 Cancri B'"", "" 'Rho-1 Cnc B'"", "" 'ρ1 Cancri B'"", "" 'ρ1 Cnc B'"", "" 'ρ¹ Cancri B'"", "" 'ρ¹ Cnc B'"", "" 'Gaia DR2 704966762213039488'"", "" 'Gliese 324 B'"", "" 'GJ 324 B'"", "" 'BD+28 1660 B'"", "" '2MASS J08524084+2818589'"", "" 'WDS J08526+2820 B'"", "" 'LDS 6219 B'""]","'55 Cnc B', 'rho01 Cancri B', 'rho01 Cnc B', 'Rho¹ Cancri B', 'Rho¹ Cnc B', 'Rho-1 Cancri B', 'Rho-1 Cnc B', 'ρ1 Cancri B', 'ρ1 Cnc B', 'ρ¹ Cancri B', 'ρ¹ Cnc B', 'Gaia DR2 704966762213039488', 'Gliese 324 B', 'GJ 324 B', 'BD+28 1660 B', '2MASS J08524084+2818589', 'WDS J08526+2820 B', 'LDS 6219 B'",,Rho,27Rho And,,0.0,0.442,1,1682,And,37.968603,,,,,0.6626771359995399,48.5437,12.5901,Flags(),27.0,GJ 324 B,1671.0,1686.0,82.0,1682,40,17.717400399431227,5.16,,7.933,,8.56,7.666,,13.0,0.2,,18.0,27 Rho And,,,,,,,,,,-39.65,-1.9222862399999998e-07,58.32,2.827433385e-07,55 Cancri B,0.352017,,,,,0.09215774000421187,,9.0,F5III,M4,55 Cancri,,,,,1.168e-05,1.486e-05,-1.69e-06,38.106993,3.5218559999999997,29.865569
1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729,,"[""'55 Cnc B'"", "" 'rho01 Cancri B'"", "" 'rho01 Cnc B'"", "" 'Rho¹ Cancri B'"", "" 'Rho¹ Cnc B'"", "" 'Rho-1 Cancri B'"", "" 'Rho-1 Cnc B'"", "" 'ρ1 Cancri B'"", "" 'ρ1 Cnc B'"", "" 'ρ¹ Cancri B'"", "" 'ρ¹ Cnc B'"", "" 'Gaia DR2 704966762213039488'"", "" 'Gliese 324 B'"", "" 'GJ 324 B'"", "" 'BD+28 1660 B'"", "" '2MASS J08524084+2818589'"", "" 'WDS J08526+2820 B'"", "" 'LDS 6219 B'""]","'55 Cnc B', 'rho01 Cancri B', 'rho01 Cnc B', 'Rho¹ Cancri B', 'Rho¹ Cnc B', 'Rho-1 Cancri B', 'Rho-1 Cnc B', 'ρ1 Cancri B', 'ρ1 Cnc B', 'ρ¹ Cancri B', 'ρ¹ Cnc B', 'Gaia DR2 704966762213039488', 'Gliese 324 B', 'GJ 324 B', 'BD+28 1660 B', '2MASS J08524084+2818589', 'WDS J08526+2820 B', 'LDS 6219 B'",,Rho,27Rho And,,0.0,0.442,1,1682,And,37.968603,,,,,0.6626771359995399,48.5437,12.5901,Flags(),27.0,GJ 324 B,1671.0,1686.0,82.0,1682,40,17.717400399431227,5.16,,7.933,,8.56,7.666,,13.0,0.2,,18.0,27 Rho And,,,,,,,,,,-39.65,-1.9222862399999998e-07,58.32,2.827433385e-07,55 Cancri B,0.352017,,,,,0.09215774000421187,,9.0,F5III,M4,55 Cancri,,,,,1.168e-05,1.486e-05,-1.69e-06,38.106993,3.5218559999999997,29.865569
3793,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.606,,"[""'7 Canis Majoris'"", "" 'nu.02 CMa'"", "" 'Nu-2 Canis Majoris'"", "" 'ν2 CMa'"", "" 'ν2 Canis Majoris'"", "" 'HD 47205'"", "" 'HIP 31592'"", "" 'TYC 5956-2621-1'"", "" 'SAO 151702'"", "" 'HR 2429'"", "" 'BD-19 1502'"", "" 'CPD-19 1369'"", "" 'Gliese 239.1'"", "" 'GJ 9214'"", "" '2MASS J06364103-1915210'"", "" 'GJ 239.1'"", "" 'Gaia DR2 2939555954747554176'""]","'7 Canis Majoris', 'nu.02 CMa', 'Nu-2 Canis Majoris', 'ν2 CMa', 'ν2 Canis Majoris', 'HD 47205', 'HIP 31592', 'TYC 5956-2621-1', 'SAO 151702', 'HR 2429', 'BD-19 1502', 'CPD-19 1369', 'Gliese 239.1', 'GJ 9214', '2MASS J06364103-1915210', 'GJ 239.1', 'Gaia DR2 2939555954747554176'",,Nu,25Nu  Cas,"7 CMa b, 7 CMa c",2.0,-0.091,1,3793,Cas,50.968168,-19.0,15.0,21.1659,-19d15m21.1659s,0.8895623384238488,126.2626,19.75,Flags(),25.0,GJ 239.1,4636.0,3801.0,223.0,3793,45,152.19486509036517,4.9,,1.679,2.935,2.173,1.564,,3.92,1.34,0.21,17.0,25 Nu Cas,Cold Jupiter,Cold Jupiter,,,,,,,,-9.82,-4.760870300000001e-08,30.28,1.4680158247222226e-07,7 CMa,0.8138920000000001,99.0,10.0,15.5625,4.87,0.21307640951384665,99d10m15.5625s,9.0,B9III,K1III,7 CMa,4826.0,,,,6.31e-06,2.033e-05,3.36e-06,77.71595500000001,16.814743,98.08037
5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,"[""'91 Aqr B'"", "" 'psi01 Aqr B'"", "" 'Psi-1 Aquarii B'"", "" 'ψ1 Aqr B'"", "" 'ψ1 Aquarii B'"", "" 'HD 219449 B'"", "" 'HIP 114855 B'"", "" 'Gliese 893.2 B'"", "" 'GJ 893.2 B'"", "" 'GJ 9815 B'"", "" 'BD-09 6156 B'"", "" 'WDS J23159-0905 B'""]","'91 Aqr B', 'psi01 Aqr B', 'Psi-1 Aquarii B', 'ψ1 Aqr B', 'ψ1 Aquarii B', 'HD 219449 B', 'HIP 114855 B', 'Gliese 893.2 B', 'GJ 893.2 B', 'GJ 9815 B', 'BD-09 6156 B', 'WDS J23159-0905 B'",,Psi-1,74Psi1Psc,,0.0,0.003,1,5121,Psc,21.473181,,,,,0.3747777155284588,84.317,45.93,Flags(),74.0,GJ 893.2 B,6456.0,5131.0,310.0,5121,50,45.7088189614875,5.33,10.9,,,,,,9.9,0.78,,12.0,74 Psi-1 Psc,,,,,,,,,,-14.32,-6.942531900000001e-08,44.3,2.147724604861111e-07,91 Aquarii B,1.094709,,,,,0.28659421825902925,,-3.0,A1Vn,K3V,91 Aquarii,,,,,-5.8e-06,1.717e-05,-6.57e-06,75.264054,22.180889999999998,30.865551
5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,"[""'91 Aqr C'"", "" 'psi01 Aqr C'"", "" 'Psi-1 Aquarii C'"", "" 'ψ1 Aqr C'"", "" 'ψ1 Aquarii C'"", "" 'HD 219449 C'"", "" 'HIP 114855 C'"", "" 'Gliese 893.2 C'"", "" 'GJ 893.2 C'"", "" 'GJ 9815 C'"", "" 'BD-09 6156 C'"", "" 'WDS J23159-0905 C'""]","'91 Aqr C', 'psi01 Aqr C', 'Psi-1 Aquarii C', 'ψ1 Aqr C', 'ψ1 Aquarii C', 'HD 219449 C', 'HIP 114855 C', 'Gliese 893.2 C', 'GJ 893.2 C', 'GJ 9815 C', 'BD-09 6156 C', 'WDS J23159-0905 C'",,Psi-1,74Psi1Psc,,0.0,0.003,1,5121,Psc,21.473181,,,,,0.3747777155284588,84.317,45.93,Flags(),74.0,GJ 893.2 C,6456.0,5131.0,310.0,5121,51,45.7088189614875,5.33,,,,,,,10.1,0.73,,12.0,74 Psi-1 Psc,,,,,,,,,,-14.32,-6.942531900000001e-08,44.3,2.147724604861111e-07,91 Aquarii C,1.094709,,,,,0.28659421825902925,,-3.0,A1Vn,K,91 Aquarii,,,,,-5.8e-06,1.717e-05,-6.57e-06,75.264054,22.180889999999998,30.865551
5121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,3.56,"[""'91 Aqr A'"", "" 'psi01 Aqr A'"", "" 'Psi-1 Aquarii A'"", "" 'ψ1 Aqr A'"", "" 'ψ1 Aquarii A'"", "" 'HD 219449 A'"", "" 'HIP 114855 A'"", "" 'Gliese 893.2 A'"", "" 'GJ 893.2 A'"", "" 'GJ 9815 A'"", "" 'BD-09 6156 A'"", "" 'WDS J23159-0905 A'""]","'91 Aqr A', 'psi01 Aqr A', 'Psi-1 Aquarii A', 'ψ1 Aqr A', 'ψ1 Aquarii A', 'HD 219449 A', 'HIP 114855 A', 'Gliese 893.2 A', 'GJ 893.2 A', 'GJ 9815 A', 'BD-09 6156 A', 'WDS J23159-0905 A'",,Psi-1,74Psi1Psc,91 Aquarii A b,1.0,0.003,1,5121,Psc,21.473181,,,,,0.3747777155284588,84.317,45.93,Flags(),74.0,GJ 893.2 A,6456.0,5131.0,310.0,5121,52,45.7088189614875,5.33,5.32,1.886,2.9,2.4,1.746,,4.24,1.4,-0.03,12.0,74 Psi-1 Psc,Warm Jupiter,,,,,,,,,-14.32,-6.942531900000001e-08,44.3,2.147724604861111e-07,91 Aquarii A,1.094709,,,,11.0,0.28659421825902925,,-3.0,A1Vn,K0 III,91 Aquarii,4665.0,,,,-5.8e-06,1.717e-05,-6.57e-06,75.264054,22.180889999999998,30.865551
676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.297,,"[""'Alpha Arietis'"", "" 'α Ari'"", "" 'α Arietis'"", "" 'Hamal'"", "" '13 Ari'"", "" '13 Arietis'"", "" 'HD 12929'"", "" 'HIP 9884'"", "" 'TYC 1758-2416-1'"", "" 'SAO 75151'"", "" 'HR 617'"", "" 'Gliese 84.3'"", "" 'GJ 84.3'"", "" 'GJ 9072'"", "" 'BD+22 306'"", "" '2MASS J02071038+2327447'""]","'Alpha Arietis', 'α Ari', 'α Arietis', 'Hamal', '13 Ari', '13 Arietis', 'HD 12929', 'HIP 9884', 'TYC 1758-2416-1', 'SAO 75151', 'HR 617', 'Gliese 84.3', 'GJ 84.3', 'GJ 9072', 'BD+22 306', '2MASS J02071038+2327447'",,Alp,21Alp And,alf Ari b,1.0,-0.038,1,676,And,29.090432,23.0,27.0,44.7032,23d27m44.7032s,0.5077238184659449,29.7442,20.18,Flags(),21.0,GJ 84.3,358.0,677.0,15.0,676,54,114.49855346901884,2.07,3.16,,0.8,0.06,,,2.01,1.5,-0.09,16.0,21 Alp And,Cold Jupiter,,,,,,,,,-162.95,-7.90003892e-07,135.68,6.577952017777778e-07,Alpheratz,0.139791,31.0,47.0,36.0855,13.9,0.03659716270801555,31d47m36.0855s,-12.0,B9p,K2III,alf Ari,4553.0,Alp,2.063,2.083,-2e-08,1.958e-05,-2.65e-05,25.974572,0.951042,14.461264000000002
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.588,6.6,"[""'Aldebaran'"", "" 'alf Tau A'"", "" 'Alpha Tauri A'"", "" 'α Tau A'"", "" 'α Tauri A'"", "" 'Aldebaran A'"", "" '87 Tau A'"", "" '87 Tauri A'"", "" 'HR 1457'"", "" 'HD 29139'"", "" 'HIP 21421'"", "" 'TYC 1266-1416-1'"", "" 'BD+16 629'"", "" 'PPM 120061'"", "" 'Gliese 171.1 A'"", "" 'GJ 171.1 A'"", "" 'GJ 9159 A'"", "" 'WDS J04359+1631 A'"", "" 'BU 550 A'""]","'Aldebaran', 'alf Tau A', 'Alpha Tauri A', 'α Tau A', 'α Tauri A', 'Aldebaran A', '87 Tau A', '87 Tauri A', 'HR 1457', 'HD 29139', 'HIP 21421', 'TYC 1266-1416-1', 'BD+16 629', 'PPM 120061', 'Gliese 171.1 A', 'GJ 171.1 A', 'GJ 9159 A', 'WDS J04359+1631 A', 'BU 550 A'",,Tau,Tau Phe,alf Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 A,224834.0,88.0,9081.0,88,55,149.69248567600363,5.71,,,,,,,0.99,1.13,-0.27,19.0,Tau Phe,Warm Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau,0.017941,,,,45.1,0.0046969598121488895,,8.0,G8III,K5 III,alf Tau,4055.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.588,6.6,"[""'Aldebaran'"", "" 'alf Tau A'"", "" 'Alpha Tauri A'"", "" 'α Tau A'"", "" 'α Tauri A'"", "" 'Aldebaran A'"", "" '87 Tau A'"", "" '87 Tauri A'"", "" 'HR 1457'"", "" 'HD 29139'"", "" 'HIP 21421'"", "" 'TYC 1266-1416-1'"", "" 'BD+16 629'"", "" 'PPM 120061'"", "" 'Gliese 171.1 A'"", "" 'GJ 171.1 A'"", "" 'GJ 9159 A'"", "" 'WDS J04359+1631 A'"", "" 'BU 550 A'""]","'Aldebaran', 'alf Tau A', 'Alpha Tauri A', 'α Tau A', 'α Tauri A', 'Aldebaran A', '87 Tau A', '87 Tauri A', 'HR 1457', 'HD 29139', 'HIP 21421', 'TYC 1266-1416-1', 'BD+16 629', 'PPM 120061', 'Gliese 171.1 A', 'GJ 171.1 A', 'GJ 9159 A', 'WDS J04359+1631 A', 'BU 550 A'",,Tau,Tau Phe,alf Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 A,224834.0,88.0,9081.0,88,55,149.69248567600363,5.71,,,,,,,0.99,1.13,-0.27,19.0,Tau Phe,Warm Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau,0.017941,,,,45.1,0.0046969598121488895,,8.0,G8III,K5 III,alf Tau,4055.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.588,6.6,"[""'Aldebaran'"", "" 'alf Tau A'"", "" 'Alpha Tauri A'"", "" 'α Tau A'"", "" 'α Tauri A'"", "" 'Aldebaran A'"", "" '87 Tau A'"", "" '87 Tauri A'"", "" 'HR 1457'"", "" 'HD 29139'"", "" 'HIP 21421'"", "" 'TYC 1266-1416-1'"", "" 'BD+16 629'"", "" 'PPM 120061'"", "" 'Gliese 171.1 A'"", "" 'GJ 171.1 A'"", "" 'GJ 9159 A'"", "" 'WDS J04359+1631 A'"", "" 'BU 550 A'""]","'Aldebaran', 'alf Tau A', 'Alpha Tauri A', 'α Tau A', 'α Tauri A', 'Aldebaran A', '87 Tau A', '87 Tauri A', 'HR 1457', 'HD 29139', 'HIP 21421', 'TYC 1266-1416-1', 'BD+16 629', 'PPM 120061', 'Gliese 171.1 A', 'GJ 171.1 A', 'GJ 9159 A', 'WDS J04359+1631 A', 'BU 550 A'",,Tau,Tau Phe,alf Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 A,224834.0,88.0,9081.0,88,55,149.69248567600363,5.71,,,,,,,0.99,1.13,-0.27,19.0,Tau Phe,Warm Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau,0.017941,,,,45.1,0.0046969598121488895,,8.0,G8III,K5 III,alf Tau,4055.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.588,6.6,"[""'Aldebaran'"", "" 'alf Tau A'"", "" 'Alpha Tauri A'"", "" 'α Tau A'"", "" 'α Tauri A'"", "" 'Aldebaran A'"", "" '87 Tau A'"", "" '87 Tauri A'"", "" 'HR 1457'"", "" 'HD 29139'"", "" 'HIP 21421'"", "" 'TYC 1266-1416-1'"", "" 'BD+16 629'"", "" 'PPM 120061'"", "" 'Gliese 171.1 A'"", "" 'GJ 171.1 A'"", "" 'GJ 9159 A'"", "" 'WDS J04359+1631 A'"", "" 'BU 550 A'""]","'Aldebaran', 'alf Tau A', 'Alpha Tauri A', 'α Tau A', 'α Tauri A', 'Aldebaran A', '87 Tau A', '87 Tauri A', 'HR 1457', 'HD 29139', 'HIP 21421', 'TYC 1266-1416-1', 'BD+16 629', 'PPM 120061', 'Gliese 171.1 A', 'GJ 171.1 A', 'GJ 9159 A', 'WDS J04359+1631 A', 'BU 550 A'",,Tau,Tau Phe,alf Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 A,224834.0,88.0,9081.0,88,55,149.69248567600363,5.71,,,,,,,0.99,1.13,-0.27,19.0,Tau Phe,Warm Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau,0.017941,,,,45.1,0.0046969598121488895,,8.0,G8III,K5 III,alf Tau,4055.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.588,6.6,"[""'Aldebaran'"", "" 'alf Tau A'"", "" 'Alpha Tauri A'"", "" 'α Tau A'"", "" 'α Tauri A'"", "" 'Aldebaran A'"", "" '87 Tau A'"", "" '87 Tauri A'"", "" 'HR 1457'"", "" 'HD 29139'"", "" 'HIP 21421'"", "" 'TYC 1266-1416-1'"", "" 'BD+16 629'"", "" 'PPM 120061'"", "" 'Gliese 171.1 A'"", "" 'GJ 171.1 A'"", "" 'GJ 9159 A'"", "" 'WDS J04359+1631 A'"", "" 'BU 550 A'""]","'Aldebaran', 'alf Tau A', 'Alpha Tauri A', 'α Tau A', 'α Tauri A', 'Aldebaran A', '87 Tau A', '87 Tauri A', 'HR 1457', 'HD 29139', 'HIP 21421', 'TYC 1266-1416-1', 'BD+16 629', 'PPM 120061', 'Gliese 171.1 A', 'GJ 171.1 A', 'GJ 9159 A', 'WDS J04359+1631 A', 'BU 550 A'",,Tau,Tau Phe,alf Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 A,224834.0,88.0,9081.0,88,55,149.69248567600363,5.71,,,,,,,0.99,1.13,-0.27,19.0,Tau Phe,Warm Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau,0.017941,,,,45.1,0.0046969598121488895,,8.0,G8III,K5 III,alf Tau,4055.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.588,6.6,"[""'Aldebaran'"", "" 'alf Tau A'"", "" 'Alpha Tauri A'"", "" 'α Tau A'"", "" 'α Tauri A'"", "" 'Aldebaran A'"", "" '87 Tau A'"", "" '87 Tauri A'"", "" 'HR 1457'"", "" 'HD 29139'"", "" 'HIP 21421'"", "" 'TYC 1266-1416-1'"", "" 'BD+16 629'"", "" 'PPM 120061'"", "" 'Gliese 171.1 A'"", "" 'GJ 171.1 A'"", "" 'GJ 9159 A'"", "" 'WDS J04359+1631 A'"", "" 'BU 550 A'""]","'Aldebaran', 'alf Tau A', 'Alpha Tauri A', 'α Tau A', 'α Tauri A', 'Aldebaran A', '87 Tau A', '87 Tauri A', 'HR 1457', 'HD 29139', 'HIP 21421', 'TYC 1266-1416-1', 'BD+16 629', 'PPM 120061', 'Gliese 171.1 A', 'GJ 171.1 A', 'GJ 9159 A', 'WDS J04359+1631 A', 'BU 550 A'",,Tau,Tau Phe,alf Tau b,1.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 A,224834.0,88.0,9081.0,88,55,149.69248567600363,5.71,,,,,,,0.99,1.13,-0.27,19.0,Tau Phe,Warm Jupiter,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau,0.017941,,,,45.1,0.0046969598121488895,,8.0,G8III,K5 III,alf Tau,4055.0,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'Alpha Tauri B'"", "" 'Aldebaran B'"", "" 'α Tau B'"", "" 'α Tauri B'"", "" '87 Tau B'"", "" '87 Tauri B'"", "" 'Gliese 171.1 B'"", "" 'GJ 171.1 B'"", "" 'GJ 9159 B'"", "" 'BD+16 629 B'"", "" 'WDS J04359+1631 B'"", "" 'BU 550B'""]","'Alpha Tauri B', 'Aldebaran B', 'α Tau B', 'α Tauri B', '87 Tau B', '87 Tauri B', 'Gliese 171.1 B', 'GJ 171.1 B', 'GJ 9159 B', 'BD+16 629 B', 'WDS J04359+1631 B', 'BU 550B'",,Tau,Tau Phe,,0.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 B,224834.0,88.0,9081.0,88,56,149.69248567600363,5.71,,,,,,,13.6,,,12.0,Tau Phe,,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau B,0.017941,,,,,0.0046969598121488895,,8.0,G8III,M2V,alf Tau,,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'Alpha Tauri B'"", "" 'Aldebaran B'"", "" 'α Tau B'"", "" 'α Tauri B'"", "" '87 Tau B'"", "" '87 Tauri B'"", "" 'Gliese 171.1 B'"", "" 'GJ 171.1 B'"", "" 'GJ 9159 B'"", "" 'BD+16 629 B'"", "" 'WDS J04359+1631 B'"", "" 'BU 550B'""]","'Alpha Tauri B', 'Aldebaran B', 'α Tau B', 'α Tauri B', '87 Tau B', '87 Tauri B', 'Gliese 171.1 B', 'GJ 171.1 B', 'GJ 9159 B', 'BD+16 629 B', 'WDS J04359+1631 B', 'BU 550B'",,Tau,Tau Phe,,0.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 B,224834.0,88.0,9081.0,88,56,149.69248567600363,5.71,,,,,,,13.6,,,12.0,Tau Phe,,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau B,0.017941,,,,,0.0046969598121488895,,8.0,G8III,M2V,alf Tau,,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'Alpha Tauri B'"", "" 'Aldebaran B'"", "" 'α Tau B'"", "" 'α Tauri B'"", "" '87 Tau B'"", "" '87 Tauri B'"", "" 'Gliese 171.1 B'"", "" 'GJ 171.1 B'"", "" 'GJ 9159 B'"", "" 'BD+16 629 B'"", "" 'WDS J04359+1631 B'"", "" 'BU 550B'""]","'Alpha Tauri B', 'Aldebaran B', 'α Tau B', 'α Tauri B', '87 Tau B', '87 Tauri B', 'Gliese 171.1 B', 'GJ 171.1 B', 'GJ 9159 B', 'BD+16 629 B', 'WDS J04359+1631 B', 'BU 550B'",,Tau,Tau Phe,,0.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 B,224834.0,88.0,9081.0,88,56,149.69248567600363,5.71,,,,,,,13.6,,,12.0,Tau Phe,,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau B,0.017941,,,,,0.0046969598121488895,,8.0,G8III,M2V,alf Tau,,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'Alpha Tauri B'"", "" 'Aldebaran B'"", "" 'α Tau B'"", "" 'α Tauri B'"", "" '87 Tau B'"", "" '87 Tauri B'"", "" 'Gliese 171.1 B'"", "" 'GJ 171.1 B'"", "" 'GJ 9159 B'"", "" 'BD+16 629 B'"", "" 'WDS J04359+1631 B'"", "" 'BU 550B'""]","'Alpha Tauri B', 'Aldebaran B', 'α Tau B', 'α Tauri B', '87 Tau B', '87 Tauri B', 'Gliese 171.1 B', 'GJ 171.1 B', 'GJ 9159 B', 'BD+16 629 B', 'WDS J04359+1631 B', 'BU 550B'",,Tau,Tau Phe,,0.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 B,224834.0,88.0,9081.0,88,56,149.69248567600363,5.71,,,,,,,13.6,,,12.0,Tau Phe,,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau B,0.017941,,,,,0.0046969598121488895,,8.0,G8III,M2V,alf Tau,,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.588,,"[""'Alpha Tauri B'"", "" 'Aldebaran B'"", "" 'α Tau B'"", "" 'α Tauri B'"", "" '87 Tau B'"", "" '87 Tauri B'"", "" 'Gliese 171.1 B'"", "" 'GJ 171.1 B'"", "" 'GJ 9159 B'"", "" 'BD+16 629 B'"", "" 'WDS J04359+1631 B'"", "" 'BU 550B'""]","'Alpha Tauri B', 'Aldebaran B', 'α Tau B', 'α Tauri B', '87 Tau B', '87 Tauri B', 'Gliese 171.1 B', 'GJ 171.1 B', 'GJ 9159 B', 'BD+16 629 B', 'WDS J04359+1631 B', 'BU 550B'",,Tau,Tau Phe,,0.0,0.9109999999999999,1,88,Phe,-48.809876,,,,,-0.8518930353430763,181.8182,20.43,Flags(),,GJ 171.1 B,224834.0,88.0,9081.0,88,56,149.69248567600363,5.71,,,,,,,13.6,,,12.0,Tau Phe,,,,,,,,,,-6.75,-3.2724922999999996e-08,-17.92,-8.687861155555554e-08,alf Tau B,0.017941,,,,,0.0046969598121488895,,8.0,G8III,M2V,alf Tau,,,,,9.9e-07,-1.579e-05,-1.008e-05,119.736878,0.5623560000000001,-136.823418
